time,uav1_true_pos_x,uav2_true_pos_x,uav3_true_pos_x,uav1_true_pos_y,uav2_true_pos_y,uav3_true_pos_y
0.0,-40.0,10.0,40.0,-40.0,-10.0,40.0
0.05,0.7662500000000136,7.7775,1.45624999999999,-1.45624999999999,-7.7775,-0.7662500000000136
0.1,34.55243135921877,5.9834939203125,-30.535925279531266,30.535925279531266,-5.9834939203125,-34.55243135921877
0.15000000000000002,63.94222112394759,3.5603805503946466,-57.50260167434223,57.50260167434223,-3.5603805503946466,-63.94222112394759
0.2,-3613637.2341068164,26421.812594383227,3546346.4172362783,-3546346.4172362783,-26421.812594383227,3613637.2341068164
0.25,1.0014596571818897e+21,-2.0086421216418243e+18,-9.964391292311547e+20,9.964391292311547e+20,2.0086421216418243e+18,-1.0014596571818897e+21
0.30000000000000004,-4.831850416487405e+54,3.955513018325172e+51,4.821961707868115e+54,-4.821961707868115e+54,-3.955513018325172e+51,4.831850416487405e+54
0.35000000000000003,1.1487146986443403e+137,-3.0859210689106024e+132,-1.148637550827214e+137,1.148637550827214e+137,3.0859210689106024e+132,-1.1487146986443403e+137
0.4,-inf,inf,inf,-inf,-inf,inf
0.45,nan,nan,nan,nan,nan,nan
0.5,nan,nan,nan,nan,nan,nan
0.55,nan,nan,nan,nan,nan,nan
0.6000000000000001,nan,nan,nan,nan,nan,nan
0.65,nan,nan,nan,nan,nan,nan
0.7000000000000001,nan,nan,nan,nan,nan,nan
0.75,nan,nan,nan,nan,nan,nan
0.8,nan,nan,nan,nan,nan,nan
0.8500000000000001,nan,nan,nan,nan,nan,nan
0.9,nan,nan,nan,nan,nan,nan
0.9500000000000001,nan,nan,nan,nan,nan,nan
1.0,nan,nan,nan,nan,nan,nan
1.05,nan,nan,nan,nan,nan,nan
1.1,nan,nan,nan,nan,nan,nan
1.1500000000000001,nan,nan,nan,nan,nan,nan
1.2000000000000002,nan,nan,nan,nan,nan,nan
1.25,nan,nan,nan,nan,nan,nan
1.3,nan,nan,nan,nan,nan,nan
1.35,nan,nan,nan,nan,nan,nan
1.4000000000000001,nan,nan,nan,nan,nan,nan
1.4500000000000002,nan,nan,nan,nan,nan,nan
1.5,nan,nan,nan,nan,nan,nan
1.55,nan,nan,nan,nan,nan,nan
1.6,nan,nan,nan,nan,nan,nan
1.6500000000000001,nan,nan,nan,nan,nan,nan
1.7000000000000002,nan,nan,nan,nan,nan,nan
1.75,nan,nan,nan,nan,nan,nan
1.8,nan,nan,nan,nan,nan,nan
1.85,nan,nan,nan,nan,nan,nan
1.9000000000000001,nan,nan,nan,nan,nan,nan
1.9500000000000002,nan,nan,nan,nan,nan,nan
2.0,nan,nan,nan,nan,nan,nan
2.0500000000000003,nan,nan,nan,nan,nan,nan
2.1,nan,nan,nan,nan,nan,nan
2.15,nan,nan,nan,nan,nan,nan
2.2,nan,nan,nan,nan,nan,nan
2.25,nan,nan,nan,nan,nan,nan
2.3000000000000003,nan,nan,nan,nan,nan,nan
2.35,nan,nan,nan,nan,nan,nan
2.4000000000000004,nan,nan,nan,nan,nan,nan
2.45,nan,nan,nan,nan,nan,nan
2.5,nan,nan,nan,nan,nan,nan
2.5500000000000003,nan,nan,nan,nan,nan,nan
2.6,nan,nan,nan,nan,nan,nan
2.6500000000000004,nan,nan,nan,nan,nan,nan
2.7,nan,nan,nan,nan,nan,nan
2.75,nan,nan,nan,nan,nan,nan
2.8000000000000003,nan,nan,nan,nan,nan,nan
2.85,nan,nan,nan,nan,nan,nan
2.9000000000000004,nan,nan,nan,nan,nan,nan
2.95,nan,nan,nan,nan,nan,nan
3.0,nan,nan,nan,nan,nan,nan
3.0500000000000003,nan,nan,nan,nan,nan,nan
3.1,nan,nan,nan,nan,nan,nan
3.1500000000000004,nan,nan,nan,nan,nan,nan
3.2,nan,nan,nan,nan,nan,nan
3.25,nan,nan,nan,nan,nan,nan
3.3000000000000003,nan,nan,nan,nan,nan,nan
3.35,nan,nan,nan,nan,nan,nan
3.4000000000000004,nan,nan,nan,nan,nan,nan
3.45,nan,nan,nan,nan,nan,nan
3.5,nan,nan,nan,nan,nan,nan
3.5500000000000003,nan,nan,nan,nan,nan,nan
3.6,nan,nan,nan,nan,nan,nan
3.6500000000000004,nan,nan,nan,nan,nan,nan
3.7,nan,nan,nan,nan,nan,nan
3.75,nan,nan,nan,nan,nan,nan
3.8000000000000003,nan,nan,nan,nan,nan,nan
3.85,nan,nan,nan,nan,nan,nan
3.9000000000000004,nan,nan,nan,nan,nan,nan
3.95,nan,nan,nan,nan,nan,nan
4.0,nan,nan,nan,nan,nan,nan
